ipc_class_symbol,last_ipc_version,NbAppln
C09K   8/58,2006-01-01,2952
C09K   8/582,2006-01-01,607
C09K   8/584,2006-01-01,3995
C09K   8/588,2006-01-01,3189
C09K   8/592,2006-01-01,1046
C09K   8/594,2006-01-01,633
C09K   8/60,2006-01-01,4022
C09K   8/62,2006-01-01,2829
C09K   8/64,2006-01-01,1012
C09K   8/66,2006-01-01,673
C09K   8/68,2006-01-01,4738
C09K   8/70,2006-01-01,1199
C09K   8/72,2006-01-01,1947
C09K   8/74,2006-01-01,1968
C09K   8/76,2006-01-01,219
C09K   8/78,2006-01-01,279
C09K   8/80,2006-01-01,3431
C09K   8/82,2006-01-01,421
C09K   8/84,2006-01-01,531
C09K   8/86,2006-01-01,742
C09K   8/88,2006-01-01,1953
C09K   8/90,2006-01-01,1729
C09K   8/92,2006-01-01,802
C09K   8/94,2006-01-01,449
C09K   9/00,2009-01-01,3548
C09K   9/02,2006-01-01,9560
C09K  11/00,2010-01-01,8047
C09K  11/01,2006-01-01,456
C09K  11/02,2006-01-01,9851
C09K  11/04,2006-01-01,365
C09K  11/06,2006-01-01,51121
C09K  11/07,2006-01-01,2026
C09K  11/08,2006-01-01,18265
C09K  11/54,2006-01-01,1490
C09K  11/55,2006-01-01,1132
C09K  11/56,2006-01-01,3840
C09K  11/57,2006-01-01,511
C09K  11/58,2006-01-01,1093
C09K  11/59,2006-01-01,4912
C09K  11/60,2006-01-01,165
C09K  11/61,2006-01-01,2830
C09K  11/62,2006-01-01,2914
C09K  11/63,2006-01-01,829
C09K  11/64,2006-01-01,6904
C09K  11/65,2006-01-01,985
C09K  11/66,2006-01-01,2184
C09K  11/67,2006-01-01,1616
C09K  11/68,2006-01-01,928
C09K  11/69,2006-01-01,186
C09K  11/70,2006-01-01,1081
C09K  11/71,2006-01-01,993
C09K  11/72,2006-01-01,277
C09K  11/73,2006-01-01,767
C09K  11/74,2006-01-01,866
C09K  11/75,2006-01-01,230
C09K  11/76,2006-01-01,487
C09K  11/77,2006-01-01,13724
C09K  11/78,2006-01-01,4206
C09K  11/79,2006-01-01,2605
C09K  11/80,2006-01-01,5479
C09K  11/81,2006-01-01,1359
C09K  11/82,2006-01-01,636
C09K  11/83,2006-01-01,277
C09K  11/84,2006-01-01,2138
C09K  11/85,2006-01-01,1462
C09K  11/86,2006-01-01,997
C09K  11/87,2006-01-01,229
C09K  11/88,2006-01-01,2082
C09K  11/89,2006-01-01,165
C09K  13/00,2006-01-01,2996
C09K  13/02,2006-01-01,588
C09K  13/04,2006-01-01,1358
C09K  13/06,2006-01-01,1591
C09K  13/08,2006-01-01,1637
C09K  13/10,2006-01-01,113
C09K  13/12,2006-01-01,40
C09K  15/00,2006-01-01,860
C09K  15/02,2006-01-01,1256
C09K  15/04,2006-01-01,1164
C09K  15/06,2006-01-01,2550
C09K  15/08,2006-01-01,4277
C09K  15/10,2006-01-01,277
C09K  15/12,2006-01-01,764
C09K  15/14,2006-01-01,1272
C09K  15/16,2006-01-01,601
C09K  15/18,2006-01-01,1358
C09K  15/20,2006-01-01,1892
C09K  15/22,2006-01-01,1058
C09K  15/24,2006-01-01,1079
C09K  15/26,2006-01-01,334
C09K  15/28,2006-01-01,943
C09K  15/30,2006-01-01,4951
C09K  15/32,2006-01-01,3986
C09K  15/34,2006-01-01,1687
C09K  17/00,2010-01-01,6913
C09K  17/02,2006-01-01,4212
C09K  17/04,2006-01-01,525
C09K  17/06,2006-01-01,2604
C09K  17/08,2006-01-01,1389
C09K  17/10,2006-01-01,1910
C09K  17/12,2006-01-01,1535
C09K  17/14,2006-01-01,1535
C09K  17/16,2006-01-01,505
C09K  17/18,2006-01-01,1706
C09K  17/20,2006-01-01,1032
C09K  17/22,2006-01-01,1176
C09K  17/24,2006-01-01,46
C09K  17/26,2006-01-01,53
C09K  17/28,2006-01-01,139
C09K  17/30,2006-01-01,553
C09K  17/32,2006-01-01,2728
C09K  17/34,2006-01-01,212
C09K  17/36,2006-01-01,111
C09K  17/38,2006-01-01,80
C09K  17/40,2006-01-01,3165
C09K  17/42,2006-01-01,1650
C09K  17/44,2006-01-01,698
C09K  17/46,2006-01-01,791
C09K  17/48,2006-01-01,1751
C09K  17/50,2006-01-01,1029
C09K  17/52,2006-01-01,1850
C09K  19/00,2006-01-01,4064
C09K  19/02,2006-01-01,4995
C09K  19/04,2006-01-01,2443
C09K  19/06,2006-01-01,1161
C09K  19/08,2006-01-01,462
C09K  19/10,2006-01-01,483
C09K  19/12,2006-01-01,6626
C09K  19/14,2006-01-01,2384
C09K  19/16,2006-01-01,1013
C09K  19/18,2006-01-01,1974
C09K  19/20,2006-01-01,8535
C09K  19/22,2006-01-01,1108
C09K  19/24,2006-01-01,479
C09K  19/26,2006-01-01,261
C09K  19/28,2006-01-01,352
C09K  19/30,2006-01-01,11814
C09K  19/32,2006-01-01,5167
C09K  19/34,2006-01-01,11921
C09K  19/36,2006-01-01,664
C09K  19/38,2006-01-01,8186
C09K  19/40,2006-01-01,2106
C09K  19/42,2006-01-01,8689
C09K  19/44,2006-01-01,3670
C09K  19/46,2006-01-01,5818
C09K  19/48,2006-01-01,672
C09K  19/50,2006-01-01,500
C09K  19/52,2006-01-01,2530
C09K  19/54,2006-01-01,7123
C09K  19/56,2006-01-01,2363
C09K  19/58,2006-01-01,2457
C09K  19/60,2006-01-01,2654
C09K  21/00,2006-01-01,2129
C09K  21/02,2006-01-01,5501
C09K  21/04,2006-01-01,1942
C09K  21/06,2006-01-01,1285
C09K  21/08,2006-01-01,2059
C09K  21/10,2006-01-01,2037
C09K  21/12,2006-01-01,6030
C09K  21/14,2006-01-01,7100
C09K 101/00,2006-01-01,4809
C09K 103/00,2006-01-01,3988
C09K 105/00,2006-01-01,240
C09K 107/00,2006-01-01,229
C09K 109/00,2006-01-01,765
C10B,2010-01-01,955
C10B   1/00,2006-01-01,576
C10B   1/02,2006-01-01,156
C10B   1/04,2006-01-01,2215
C10B   1/06,2006-01-01,272
C10B   1/08,2006-01-01,101
C10B   1/10,2006-01-01,1556
C10B   3/00,2006-01-01,587
C10B   3/02,2006-01-01,313
C10B   5/00,2006-01-01,285
C10B   5/02,2006-01-01,777
C10B   5/04,2006-01-01,28
C10B   5/06,2006-01-01,159
C10B   5/08,2006-01-01,47
C10B   5/10,2006-01-01,503
C10B   5/12,2006-01-01,302
C10B   5/14,2006-01-01,47
C10B   5/16,2006-01-01,66
C10B   5/18,2006-01-01,16
C10B   5/20,2006-01-01,132
C10B   7/00,2006-01-01,484
C10B   7/02,2006-01-01,529
C10B   7/04,2006-01-01,141
C10B   7/06,2006-01-01,412
C10B   7/08,2006-01-01,26
C10B   7/10,2006-01-01,690
C10B   7/12,2006-01-01,19
C10B   7/14,2006-01-01,455
C10B   9/00,2006-01-01,149
C10B  11/00,2006-01-01,154
C10B  13/00,2006-01-01,132
C10B  15/00,2006-01-01,477
C10B  15/02,2006-01-01,490
C10B  17/00,2006-01-01,48
C10B  19/00,2006-01-01,877
C10B  21/00,2006-01-01,478
C10B  21/02,2006-01-01,82
C10B  21/04,2006-01-01,57
C10B  21/06,2006-01-01,62
C10B  21/08,2006-01-01,83
C10B  21/10,2006-01-01,1443
C10B  21/12,2006-01-01,248
C10B  21/14,2006-01-01,234
C10B  21/16,2006-01-01,184
C10B  21/18,2006-01-01,243
C10B  21/20,2006-01-01,903
C10B  21/22,2006-01-01,379
C10B  21/24,2006-01-01,14
C10B  21/26,2006-01-01,9
C10B  23/00,2006-01-01,192
C10B  25/00,2006-01-01,251
C10B  25/02,2006-01-01,616
C10B  25/04,2006-01-01,171
C10B  25/06,2006-01-01,1152
C10B  25/08,2006-01-01,244
C10B  25/10,2006-01-01,334
C10B  25/12,2006-01-01,532
C10B  25/14,2006-01-01,638
C10B  25/16,2006-01-01,1580
C10B  25/18,2006-01-01,46
C10B  25/20,2006-01-01,464
C10B  25/22,2006-01-01,102
C10B  25/24,2006-01-01,324
C10B  27/00,2010-01-01,1675
C10B  27/02,2006-01-01,214
C10B  27/04,2006-01-01,656
C10B  27/06,2006-01-01,1456
C10B  29/00,2006-01-01,905
C10B  29/02,2006-01-01,1207
C10B  29/04,2006-01-01,217
C10B  29/06,2006-01-01,1288
C10B  29/08,2006-01-01,289
C10B  31/00,2006-01-01,1540
C10B  31/02,2006-01-01,885
C10B  31/04,2006-01-01,1200
C10B  31/06,2006-01-01,309
C10B  31/08,2006-01-01,152
C10B  31/10,2006-01-01,253
C10B  31/12,2006-01-01,55
C10B  33/00,2006-01-01,1732
C10B  33/02,2006-01-01,460
C10B  33/04,2006-01-01,131
C10B  33/06,2006-01-01,43
C10B  33/08,2006-01-01,483
C10B  33/10,2006-01-01,462
C10B  33/12,2006-01-01,130
C10B  33/14,2006-01-01,568
C10B  35/00,2006-01-01,270
C10B  37/00,2006-01-01,323
C10B  37/02,2006-01-01,477
C10B  37/04,2006-01-01,265
C10B  37/06,2006-01-01,63
C10B  39/00,2006-01-01,634
C10B  39/02,2006-01-01,3768
C10B  39/04,2006-01-01,1185
C10B  39/06,2006-01-01,134
C10B  39/08,2006-01-01,351
C10B  39/10,2006-01-01,149
C10B  39/12,2006-01-01,346
C10B  39/14,2006-01-01,1024
C10B  39/16,2006-01-01,23
C10B  39/18,2006-01-01,164
C10B  41/00,2010-01-01,1745
C10B  41/02,2006-01-01,364
C10B  41/04,2006-01-01,312
C10B  41/06,2006-01-01,40
C10B  41/08,2006-01-01,323
C10B  43/00,2006-01-01,658
C10B  43/02,2006-01-01,450
C10B  43/04,2006-01-01,1087
C10B  43/06,2006-01-01,276
C10B  43/08,2006-01-01,408
C10B  43/10,2006-01-01,289
C10B  43/12,2006-01-01,25
C10B  43/14,2006-01-01,492
C10B  45/00,2006-01-01,2524
C10B  45/02,2006-01-01,731
C10B  47/00,2006-01-01,727
C10B  47/02,2006-01-01,250
C10B  47/04,2006-01-01,108
C10B  47/06,2006-01-01,219
C10B  47/08,2006-01-01,9
C10B  47/10,2006-01-01,191
C10B  47/12,2006-01-01,85
C10B  47/14,2006-01-01,30
C10B  47/16,2006-01-01,37
C10B  47/18,2006-01-01,382
C10B  47/20,2006-01-01,164
C10B  47/22,2006-01-01,169
C10B  47/24,2006-01-01,220
C10B  47/26,2006-01-01,73
C10B  47/28,2006-01-01,62
C10B  47/30,2006-01-01,1033
C10B  47/32,2006-01-01,184
C10B  47/34,2006-01-01,73
C10B  47/36,2006-01-01,15
C10B  47/38,2006-01-01,43
C10B  47/40,2006-01-01,89
C10B  47/42,2006-01-01,35
C10B  47/44,2006-01-01,614
C10B  47/46,2006-01-01,138
C10B  47/48,2006-01-01,26
C10B  49/00,2009-01-01,956
C10B  49/02,2006-01-01,1246
C10B  49/04,2006-01-01,765
C10B  49/06,2006-01-01,409
C10B  49/08,2006-01-01,515
C10B  49/10,2006-01-01,861
C10B  49/12,2006-01-01,96
C10B  49/14,2006-01-01,451
C10B  49/16,2006-01-01,708
C10B  49/18,2006-01-01,137
C10B  49/20,2006-01-01,274
C10B  49/22,2006-01-01,842
C10B  51/00,2006-01-01,601
C10B  53/00,2010-01-01,8421
C10B  53/02,2006-01-01,8677
C10B  53/04,2006-01-01,1378
C10B  53/06,2006-01-01,1195
C10B  53/07,2006-01-01,3515
C10B  53/08,2006-01-01,2441
C10B  55/00,2006-01-01,2770
C10B  55/02,2006-01-01,316
C10B  55/04,2006-01-01,75
C10B  55/06,2006-01-01,61
C10B  55/08,2006-01-01,95
C10B  55/10,2006-01-01,637
C10B  57/00,2009-01-01,2907
C10B  57/02,2006-01-01,662
C10B  57/04,2006-01-01,4083
C10B  57/06,2006-01-01,1543
C10B  57/08,2006-01-01,1551
C10B  57/10,2006-01-01,2452
C10B  57/12,2006-01-01,312
C10B  57/14,2006-01-01,335
C10B  57/16,2006-01-01,88
C10B  57/18,2006-01-01,635
C10C,2010-01-01,241
C10C   1/00,2006-01-01,1493
C10C   1/02,2006-01-01,259
C10C   1/04,2006-01-01,1102
C10C   1/06,2006-01-01,152
C10C   1/08,2006-01-01,200
C10C   1/10,2006-01-01,89
C10C   1/12,2006-01-01,80
C10C   1/14,2006-01-01,104
C10C   1/16,2006-01-01,449
C10C   1/18,2006-01-01,680
C10C   1/19,2006-01-01,387
C10C   1/20,2006-01-01,828
C10C   3/00,2009-01-01,4131
C10C   3/02,2006-01-01,3566
C10C   3/04,2006-01-01,2085
C10C   3/06,2006-01-01,632
C10C   3/08,2006-01-01,1294
C10C   3/10,2006-01-01,1028
C10C   3/12,2006-01-01,871
C10C   3/14,2006-01-01,652
C10C   3/16,2006-01-01,288
C10C   3/18,2006-01-01,201
C10C   5/00,2006-01-01,830
C10F,2010-01-01,222
C10F   5/00,2006-01-01,1127
C10F   5/02,2006-01-01,377
C10F   5/04,2006-01-01,388
C10F   5/06,2006-01-01,192
C10F   7/00,2006-01-01,551
C10F   7/02,2006-01-01,103
C10F   7/04,2006-01-01,255
C10F   7/06,2006-01-01,206
C10F   7/08,2006-01-01,31
C10G,2010-01-01,3158
C10G   1/00,2010-01-01,11209
C10G   1/02,2006-01-01,3618
C10G   1/04,2006-01-01,5182
C10G   1/06,2006-01-01,5374
C10G   1/08,2006-01-01,2972
C10G   1/10,2006-01-01,5625
C10G   2/00,2006-01-01,11704
C10G   3/00,2009-01-01,8751
C10G   5/00,2006-01-01,853
C10G   5/02,2006-01-01,357
C10G   5/04,2006-01-01,1068
C10G   5/06,2006-01-01,1469
C10G   7/00,2009-01-01,5208
C10G   7/02,2006-01-01,553
C10G   7/04,2006-01-01,269
C10G   7/06,2006-01-01,977
C10G   7/08,2006-01-01,811
C10G   7/10,2006-01-01,606
C10G   7/12,2006-01-01,605
C10G   9/00,2006-01-01,6969
C10G   9/02,2006-01-01,136
C10G   9/04,2006-01-01,172
C10G   9/06,2006-01-01,171
C10G   9/08,2006-01-01,78
C10G   9/12,2006-01-01,237
C10G   9/14,2006-01-01,1129
C10G   9/16,2006-01-01,2760
C10G   9/18,2006-01-01,534
C10G   9/20,2006-01-01,3666
C10G   9/24,2006-01-01,276
C10G   9/26,2006-01-01,172
C10G   9/28,2006-01-01,278
C10G   9/30,2006-01-01,155
C10G   9/32,2006-01-01,1315
C10G   9/34,2006-01-01,327
C10G   9/36,2006-01-01,2141
C10G   9/38,2006-01-01,941
C10G   9/40,2006-01-01,356
C10G   9/42,2006-01-01,300
C10G  11/00,2009-01-01,5266
C10G  11/02,2006-01-01,3639
C10G  11/04,2006-01-01,3734
C10G  11/05,2006-01-01,8614
C10G  11/06,2006-01-01,104
C10G  11/08,2006-01-01,319
C10G  11/10,2006-01-01,367
C10G  11/12,2006-01-01,76
C10G  11/14,2006-01-01,278
C10G  11/16,2006-01-01,641
C10G  11/18,2006-01-01,10509
C10G  11/20,2006-01-01,1341
C10G  11/22,2006-01-01,453
C10G  15/00,2006-01-01,586
C10G  15/08,2006-01-01,560
C10G  15/10,2006-01-01,119
C10G  15/12,2006-01-01,278
C10G  17/00,2006-01-01,589
C10G  17/02,2006-01-01,715
C10G  17/04,2006-01-01,225
C10G  17/06,2006-01-01,935
C10G  17/07,2006-01-01,122
C10G  17/08,2006-01-01,64
C10G  17/085,2006-01-01,20
C10G  17/09,2006-01-01,160
C10G  17/095,2006-01-01,178
C10G  17/10,2006-01-01,224
C10G  19/00,2006-01-01,824
C10G  19/02,2006-01-01,1194
C10G  19/04,2006-01-01,300
C10G  19/06,2006-01-01,245
C10G  19/067,2006-01-01,75
C10G  19/073,2006-01-01,260
C10G  19/08,2006-01-01,536
C10G  21/00,2009-01-01,3762
C10G  21/02,2006-01-01,424
C10G  21/04,2006-01-01,165
C10G  21/06,2006-01-01,721
C10G  21/08,2006-01-01,502
C10G  21/10,2006-01-01,379
C10G  21/12,2006-01-01,571
C10G  21/14,2006-01-01,745
C10G  21/16,2006-01-01,1546
C10G  21/18,2006-01-01,176
C10G  21/20,2006-01-01,1488
C10G  21/22,2006-01-01,348
C10G  21/24,2006-01-01,125
C10G  21/26,2006-01-01,22
C10G  21/27,2006-01-01,213
C10G  21/28,2006-01-01,1221
C10G  21/30,2006-01-01,271
C10G  25/00,2010-01-01,4627
C10G  25/02,2006-01-01,478
C10G  25/03,2006-01-01,1981
C10G  25/05,2006-01-01,791
C10G  25/06,2006-01-01,425
C10G  25/08,2006-01-01,185
C10G  25/09,2006-01-01,293
C10G  25/11,2006-01-01,46
C10G  25/12,2006-01-01,713
C10G  27/00,2009-01-01,477
C10G  27/02,2006-01-01,149
C10G  27/04,2006-01-01,1559
C10G  27/06,2006-01-01,650
C10G  27/08,2006-01-01,152
C10G  27/10,2006-01-01,1039
C10G  27/12,2006-01-01,889
C10G  27/14,2006-01-01,262
C10G  29/00,2006-01-01,1028
C10G  29/02,2006-01-01,379
C10G  29/04,2006-01-01,1147
C10G  29/06,2006-01-01,1036
C10G  29/08,2006-01-01,73
C10G  29/10,2006-01-01,411
C10G  29/12,2006-01-01,467
C10G  29/16,2006-01-01,1094
C10G  29/20,2006-01-01,2867
C10G  29/22,2006-01-01,773
C10G  29/24,2006-01-01,259
C10G  29/26,2006-01-01,55
C10G  29/28,2006-01-01,206
C10G  31/00,2010-01-01,1371
C10G  31/06,2006-01-01,1686
C10G  31/08,2006-01-01,1153
C10G  31/09,2006-01-01,1367
C10G  31/10,2006-01-01,596
C10G  31/11,2006-01-01,956
C10G  32/00,2006-01-01,1239
C10G  32/02,2006-01-01,1891
C10G  32/04,2006-01-01,162
C10G  33/00,2006-01-01,1137
C10G  33/02,2006-01-01,1709
C10G  33/04,2006-01-01,4257
C10G  33/06,2006-01-01,2172
C10G  33/08,2006-01-01,259
C10G  35/00,2010-01-01,968
C10G  35/02,2006-01-01,180
C10G  35/04,2006-01-01,2571
C10G  35/06,2006-01-01,3523
C10G  35/085,2006-01-01,2052
C10G  35/09,2006-01-01,3476
C10G  35/095,2006-01-01,5185
C10G  35/10,2006-01-01,284
C10G  35/12,2006-01-01,969
C10G  35/14,2006-01-01,747
C10G  35/16,2006-01-01,134
C10G  35/22,2006-01-01,224
C10G  35/24,2006-01-01,346
C10G  45/00,2010-01-01,3677
C10G  45/02,2006-01-01,3671
C10G  45/04,2006-01-01,6054
C10G  45/06,2006-01-01,1932
C10G  45/08,2006-01-01,8292
C10G  45/10,2006-01-01,1395
C10G  45/12,2006-01-01,2060
C10G  45/14,2006-01-01,109
C10G  45/16,2006-01-01,763
C10G  45/18,2006-01-01,183
C10G  45/20,2006-01-01,195
C10G  45/22,2006-01-01,229
C10G  45/24,2006-01-01,172
C10G  45/26,2006-01-01,203
C10G  45/28,2006-01-01,143
C10G  45/30,2006-01-01,97
C10G  45/32,2006-01-01,889
C10G  45/34,2006-01-01,541
C10G  45/36,2006-01-01,469
C10G  45/38,2006-01-01,438
C10G  45/40,2006-01-01,999
C10G  45/42,2006-01-01,32
C10G  45/44,2006-01-01,1004
C10G  45/46,2006-01-01,529
C10G  45/48,2006-01-01,441
C10G  45/50,2006-01-01,1013
C10G  45/52,2006-01-01,1022
C10G  45/54,2006-01-01,661
C10G  45/56,2006-01-01,34
C10G  45/58,2006-01-01,1861
C10G  45/60,2006-01-01,2286
C10G  45/62,2006-01-01,2105
C10G  45/64,2006-01-01,6037
C10G  45/66,2006-01-01,73
C10G  45/68,2006-01-01,318
C10G  45/70,2006-01-01,100
C10G  45/72,2006-01-01,374
C10G  47/00,2010-01-01,4144
C10G  47/02,2006-01-01,2030
C10G  47/04,2006-01-01,699
C10G  47/06,2006-01-01,636
C10G  47/08,2006-01-01,215
C10G  47/10,2006-01-01,397
C10G  47/12,2006-01-01,2518
C10G  47/14,2006-01-01,1335
C10G  47/16,2006-01-01,3783
C10G  47/18,2006-01-01,1279
C10G  47/20,2006-01-01,2560
C10G  47/22,2006-01-01,553
C10G  47/24,2006-01-01,334
C10G  47/26,2006-01-01,842
C10G  47/28,2006-01-01,72
C10G  47/30,2006-01-01,503
C10G  47/32,2006-01-01,358
C10G  47/34,2006-01-01,343
C10G  47/36,2006-01-01,293
C10G  49/00,2009-01-01,3193
C10G  49/02,2006-01-01,1788
C10G  49/04,2006-01-01,1839
C10G  49/06,2006-01-01,590
C10G  49/08,2006-01-01,1579
C10G  49/10,2006-01-01,146
C10G  49/12,2006-01-01,705
C10G  49/14,2006-01-01,245
C10G  49/16,2006-01-01,315
C10G  49/18,2006-01-01,176
C10G  49/20,2006-01-01,64
C10G  49/22,2006-01-01,857
C10G  49/24,2006-01-01,177
C10G  49/26,2006-01-01,297
C10G  50/00,2009-01-01,4001
C10G  50/02,2006-01-01,1277
C10G  51/00,2009-01-01,234
C10G  51/02,2006-01-01,1133
C10G  51/04,2006-01-01,490
C10G  51/06,2006-01-01,380
C10G  53/00,2006-01-01,288
C10G  53/02,2006-01-01,1081
C10G  53/04,2006-01-01,790
C10G  53/06,2006-01-01,421
C10G  53/08,2006-01-01,718
C10G  53/10,2006-01-01,183
C10G  53/12,2006-01-01,480
C10G  53/14,2006-01-01,690
C10G  53/16,2006-01-01,154
C10G  55/00,2006-01-01,229
C10G  55/02,2006-01-01,183
C10G  55/04,2006-01-01,1056
C10G  55/06,2006-01-01,1018
C10G  55/08,2006-01-01,43
C10G  57/00,2006-01-01,801
C10G  57/02,2006-01-01,1034
C10G  59/00,2006-01-01,215
C10G  59/02,2006-01-01,1725
C10G  59/04,2006-01-01,106
C10G  59/06,2006-01-01,222
C10G  61/00,2006-01-01,96
C10G  61/02,2006-01-01,264
C10G  61/04,2006-01-01,217
C10G  61/06,2006-01-01,560
C10G  61/08,2006-01-01,27
C10G  61/10,2006-01-01,57
C10G  63/00,2006-01-01,90
C10G  63/02,2006-01-01,289
C10G  63/04,2006-01-01,374
C10G  63/06,2006-01-01,8
C10G  63/08,2006-01-01,29
C10G  65/00,2009-01-01,1153
C10G  65/02,2006-01-01,1655
C10G  65/04,2006-01-01,5088
C10G  65/06,2006-01-01,576
C10G  65/08,2006-01-01,1555
C10G  65/10,2006-01-01,1377
C10G  65/12,2006-01-01,4751
C10G  65/14,2006-01-01,597
C10G  65/16,2006-01-01,662
C10G  65/18,2006-01-01,95
C10G  67/00,2009-01-01,1016
C10G  67/02,2006-01-01,2422
C10G  67/04,2006-01-01,3367
C10G  67/06,2006-01-01,1310
C10G  67/08,2006-01-01,311
C10G  67/10,2006-01-01,191
C10G  67/12,2006-01-01,293
C10G  67/14,2006-01-01,860
C10G  67/16,2006-01-01,282
C10G  69/00,2006-01-01,928
C10G  69/02,2006-01-01,1221
C10G  69/04,2006-01-01,1727
C10G  69/06,2006-01-01,1818
C10G  69/08,2006-01-01,1013
C10G  69/10,2006-01-01,211
C10G  69/12,2006-01-01,1198
C10G  69/14,2006-01-01,269
C10G  70/00,2006-01-01,401
C10G  70/02,2006-01-01,413
C10G  70/04,2006-01-01,785
C10G  70/06,2006-01-01,360
C10G  71/00,2006-01-01,1032
C10G  71/02,2006-01-01,12
C10G  73/00,2006-01-01,944
C10G  73/02,2006-01-01,1747
C10G  73/04,2006-01-01,651
C10G  73/06,2006-01-01,2121
C10G  73/08,2006-01-01,121
C10G  73/10,2006-01-01,76
C10G  73/12,2006-01-01,206
C10G  73/14,2006-01-01,3
C10G  73/16,2006-01-01,13
C10G  73/18,2006-01-01,2
C10G  73/20,2006-01-01,2
C10G  73/22,2006-01-01,163
C10G  73/23,2006-01-01,23
C10G  73/24,2006-01-01,303
C10G  73/26,2006-01-01,121
C10G  73/28,2006-01-01,122
C10G  73/30,2006-01-01,48
C10G  73/32,2006-01-01,394
C10G  73/34,2006-01-01,121
C10G  73/36,2006-01-01,430
C10G  73/38,2006-01-01,1008
C10G  73/40,2006-01-01,493
C10G  73/42,2006-01-01,440
C10G  73/44,2006-01-01,471
C10G  75/00,2006-01-01,668
C10G  75/02,2006-01-01,536
C10G  75/04,2006-01-01,718
C10G  99/00,2006-01-01,101
C10H,2006-01-01,21
C10H   1/00,2006-01-01,464
C10H   1/02,2006-01-01,7
C10H   1/04,2006-01-01,4
C10H   1/06,2006-01-01,4
C10H   1/08,2006-01-01,5
C10H   1/10,2006-01-01,13
C10H   1/12,2006-01-01,45
C10H   3/00,2006-01-01,31
C10H   3/02,2006-01-01,15
C10H   3/04,2006-01-01,6
C10H   3/06,2006-01-01,3
C10H   5/00,2006-01-01,554
C10H   5/02,2006-01-01,7
C10H   5/06,2006-01-01,2
C10H   5/08,2006-01-01,3
C10H   7/00,2006-01-01,7
C10H   7/02,2006-01-01,21
C10H   7/04,2006-01-01,1
C10H   9/00,2006-01-01,604
C10H   9/02,2006-01-01,2
C10H   9/06,2006-01-01,1
C10H   9/08,2006-01-01,4
C10H   9/10,2006-01-01,2
C10H  11/00,2006-01-01,71
C10H  11/02,2006-01-01,10
C10H  11/04,2006-01-01,3
C10H  13/00,2006-01-01,244
C10H  15/00,2006-01-01,45
C10H  15/02,2006-01-01,171
C10H  15/04,2006-01-01,2
C10H  15/06,2006-01-01,363
C10H  15/08,2006-01-01,3
C10H  15/10,2006-01-01,7
C10H  15/12,2006-01-01,203
C10H  15/14,2006-01-01,10
C10H  15/16,2006-01-01,2
C10H  15/18,2006-01-01,1
C10H  15/20,2006-01-01,3
C10H  15/22,2006-01-01,18
C10H  15/24,2006-01-01,2
C10H  17/00,2006-01-01,25
C10H  19/00,2006-01-01,21
C10H  19/02,2006-01-01,3
C10H  21/00,2006-01-01,608
C10H  21/02,2006-01-01,121
C10H  21/06,2006-01-01,1
C10H  21/08,2006-01-01,178
C10H  21/10,2006-01-01,3
C10H  21/12,2006-01-01,17
C10H  21/14,2006-01-01,5
C10H  21/16,2006-01-01,197
C10J,2010-01-01,675
C10J   1/00,2006-01-01,815
C10J   1/02,2006-01-01,34
C10J   1/04,2006-01-01,26
C10J   1/06,2006-01-01,22
C10J   1/08,2006-01-01,90
C10J   1/10,2006-01-01,161
C10J   1/12,2006-01-01,103
C10J   1/14,2006-01-01,208
C10J   1/16,2006-01-01,34
C10J   1/18,2006-01-01,110
C10J   1/20,2006-01-01,209
C10J   1/207,2012-01-01,959
C10J   1/213,2012-01-01,784
C10J   1/22,2006-01-01,1
C10J   1/24,2006-01-01,13
C10J   1/26,2006-01-01,153
C10J   1/28,2006-01-01,164
C10J   3/00,2010-01-01,10980
C10J   3/02,2006-01-01,3181
C10J   3/04,2006-01-01,187
C10J   3/06,2006-01-01,779
C10J   3/08,2006-01-01,1293
C10J   3/10,2006-01-01,349
C10J   3/12,2006-01-01,420
C10J   3/14,2006-01-01,342
C10J   3/16,2006-01-01,798
C10J   3/18,2006-01-01,531
C10J   3/20,2006-01-01,4791
C10J   3/22,2006-01-01,352
C10J   3/24,2006-01-01,346
C10J   3/26,2006-01-01,1230
C10J   3/28,2006-01-01,56
C10J   3/30,2006-01-01,2181
C10J   3/32,2006-01-01,336
C10J   3/34,2006-01-01,2147
C10J   3/36,2006-01-01,143
C10J   3/38,2006-01-01,51
C10J   3/40,2006-01-01,143
C10J   3/42,2006-01-01,442
C10J   3/44,2006-01-01,156
C10J   3/46,2006-01-01,8969
C10J   3/48,2006-01-01,4699
C10J   3/50,2006-01-01,2578
C10J   3/52,2006-01-01,1202
C10J   3/54,2006-01-01,4086
C10J   3/56,2006-01-01,2535
C10J   3/57,2006-01-01,1231
C10J   3/58,2006-01-01,425
C10J   3/60,2006-01-01,655
C10J   3/62,2006-01-01,611
C10J   3/64,2006-01-01,503
C10J   3/66,2006-01-01,2324
C10J   3/68,2006-01-01,3
C10J   3/72,2006-01-01,5832
C10J   3/74,2006-01-01,795
C10J   3/76,2006-01-01,1090
C10J   3/78,2006-01-01,510
C10J   3/80,2006-01-01,1410
C10J   3/82,2006-01-01,846
C10J   3/84,2006-01-01,4327
C10J   3/86,2006-01-01,1297
C10K,2010-01-01,252
