ipc_class_level	ancestor	parent	ipc_version
B60J   5/10	B60J5/00	B	2017.01
B60J   5/12	B60J5/10	B	2017.01
B60J   5/14	B60J5/12	B	2017.01
B60J   7/00	B60J	B	2017.01
B60J   7/02	B60J7/00	B	2017.01
B60J   7/04	B60J7/02	B	2017.01
B60J   7/043	B60J7/04	B	2017.01
B60J   7/047	B60J7/04	B	2017.01
B60J   7/05	B60J7/04	B	2017.01
B60J   7/053	B60J7/04	B	2017.01
B60J   7/057	B60J7/04	B	2017.01
B60J   7/06	B60J7/02	B	2017.01
B60J   7/08	B60J7/00	B	2017.01
B60J   7/10	B60J7/08	B	2017.01
B60J   7/11	B60J7/10	B	2017.01
B60J   7/12	B60J7/08	B	2017.01
B60J   7/14	B60J7/12	B	2017.01
B60J   7/16	B60J7/08	B	2017.01
B60J   7/185	B60J7/00	B	2017.01
B60J   7/19	B60J7/185	B	2017.01
B60J   7/20	B60J7/00	B	2017.01
B60J   7/22	B60J7/00	B	2017.01
B60J   9/00	B60J	B	2017.01
B60J   9/02	B60J9/00	B	2017.01
B60J   9/04	B60J9/00	B	2017.01
B60J  10/00	B60J	B	2017.01
B60J  10/02			2017.01
B60J  10/04			2017.01
B60J  10/06			2017.01
B60J  10/08			2017.01
B60J  10/10			2017.01
B60J  10/12			2017.01
B60J  10/15	B60J10/00	B	2017.01
B60J  10/16	B60J10/15	B	2017.01
B60J  10/17	B60J10/15	B	2017.01
B60J  10/18	B60J10/15	B	2017.01
B60J  10/20	B60J10/00	B	2017.01
B60J  10/21	B60J10/20	B	2017.01
B60J  10/22	B60J10/20	B	2017.01
B60J  10/23	B60J10/20	B	2017.01
B60J  10/235	B60J10/23	B	2017.01
B60J  10/24	B60J10/20	B	2017.01
B60J  10/242	B60J10/24	B	2017.01
B60J  10/244	B60J10/24	B	2017.01
B60J  10/246	B60J10/24	B	2017.01
B60J  10/248	B60J10/24	B	2017.01
B60J  10/25	B60J10/20	B	2017.01
B60J  10/26	B60J10/20	B	2017.01
B60J  10/265	B60J10/26	B	2017.01
B60J  10/27	B60J10/20	B	2017.01
B60J  10/273	B60J10/27	B	2017.01
B60J  10/277	B60J10/27	B	2017.01
B60J  10/30	B60J10/00	B	2017.01
B60J  10/32	B60J10/30	B	2017.01
B60J  10/33	B60J10/32	B	2017.01
B60J  10/34	B60J10/30	B	2017.01
B60J  10/35	B60J10/34	B	2017.01
B60J  10/36	B60J10/30	B	2017.01
B60J  10/38	B60J10/30	B	2017.01
B60J  10/40	B60J10/00	B	2017.01
B60J  10/50	B60J10/00	B	2017.01
B60J  10/70	B60J10/00	B	2017.01
B60J  10/72	B60J10/70	B	2017.01
B60J  10/74	B60J10/70	B	2017.01
B60J  10/75	B60J10/74	B	2017.01
B60J  10/76	B60J10/74	B	2017.01
B60J  10/763	B60J10/76	B	2017.01
B60J  10/77	B60J10/74	B	2017.01
B60J  10/777	B60J10/77	B	2017.01
B60J  10/78	B60J10/74	B	2017.01
B60J  10/79	B60J10/74	B	2017.01
B60J  10/80	B60J10/00	B	2017.01
B60J  10/82	B60J10/80	B	2017.01
B60J  10/84	B60J10/80	B	2017.01
B60J  10/86	B60J10/80	B	2017.01
B60J  10/88	B60J10/86	B	2017.01
B60J  10/90	B60J10/00	B	2017.01
B60J  11/00	B60J	B	2017.01
B60J  11/02	B60J11/00	B	2017.01
B60J  11/04	B60J11/00	B	2017.01
B60J  11/06	B60J11/00	B	2017.01
B60J  11/08	B60J11/06	B	2017.01
B60J  11/10	B60J11/06	B	2017.01
B60K	B60K	B	2017.01
B60K   1/00	B60K	B	2017.01
B60K   1/02	B60K1/00	B	2017.01
B60K   1/04	B60K1/00	B	2017.01
B60K   3/00	B60K	B	2017.01
B60K   3/02	B60K3/00	B	2017.01
B60K   3/04	B60K3/00	B	2017.01
B60K   5/00	B60K	B	2017.01
B60K   5/02	B60K5/00	B	2017.01
B60K   5/04	B60K5/00	B	2017.01
B60K   5/06	B60K5/04	B	2017.01
B60K   5/08	B60K5/00	B	2017.01
B60K   5/10	B60K5/00	B	2017.01
B60K   5/12	B60K5/00	B	2017.01
B60K   6/00	B60K6/00	B	2017.01
B60K   6/02			2017.01
B60K   6/04			2017.01
B60K   6/06			2017.01
B60K   6/08	B60K6/00	B	2017.01
B60K   6/10	B60K6/08	B	2017.01
B60K   6/12	B60K6/08	B	2017.01
B60K   6/20	B60K6/00	B	2017.01
B60K   6/22	B60K6/20	B	2017.01
B60K   6/24	B60K6/22	B	2017.01
B60K   6/26	B60K6/22	B	2017.01
B60K   6/28	B60K6/22	B	2017.01
B60K   6/30	B60K6/22	B	2017.01
B60K   6/32	B60K6/22	B	2017.01
B60K   6/34	B60K6/22	B	2017.01
B60K   6/36	B60K6/22	B	2017.01
B60K   6/365	B60K6/36	B	2017.01
B60K   6/38	B60K6/22	B	2017.01
B60K   6/383	B60K6/38	B	2017.01
B60K   6/387	B60K6/38	B	2017.01
B60K   6/40	B60K6/22	B	2017.01
B60K   6/405	B60K6/40	B	2017.01
B60K   6/42	B60K6/20	B	2017.01
B60K   6/44	B60K6/42	B	2017.01
B60K   6/442	B60K6/44	B	2017.01
B60K   6/445	B60K6/44	B	2017.01
B60K   6/448	B60K6/44	B	2017.01
B60K   6/46	B60K6/42	B	2017.01
B60K   6/48	B60K6/42	B	2017.01
B60K   6/485	B60K6/48	B	2017.01
B60K   6/50	B60K6/20	B	2017.01
B60K   6/52	B60K6/50	B	2017.01
B60K   6/54	B60K6/50	B	2017.01
B60K   6/543	B60K6/54	B	2017.01
B60K   6/547	B60K6/54	B	2017.01
B60K   7/00	B60K	B	2017.01
B60K   8/00	B60K	B	2017.01
B60K  11/00	B60K	B	2017.01
B60K  11/02	B60K11/00	B	2017.01
B60K  11/04	B60K11/02	B	2017.01
B60K  11/06	B60K11/00	B	2017.01
B60K  11/08	B60K11/00	B	2017.01
B60K  13/00	B60K	B	2017.01
B60K  13/02	B60K13/00	B	2017.01
B60K  13/04	B60K13/00	B	2017.01
B60K  13/06	B60K13/00	B	2017.01
B60K  15/00	B60K	B	2017.01
B60K  15/01	B60K15/00	B	2017.01
B60K  15/03	B60K15/00	B	2017.01
B60K  15/035	B60K15/03	B	2017.01
B60K  15/04	B60K15/03	B	2017.01
B60K  15/05	B60K15/04	B	2017.01
B60K  15/06	B60K15/03	B	2017.01
B60K  15/063	B60K15/03	B	2017.01
B60K  15/067	B60K15/063	B	2017.01
B60K  15/07	B60K15/067	B	2017.01
B60K  15/073	B60K15/03	B	2017.01
B60K  15/077	B60K15/03	B	2017.01
B60K  15/10	B60K15/00	B	2017.01
B60K  16/00	B60K	B	2017.01
B60K  17/00	B60K	B	2017.01
B60K  17/02	B60K17/00	B	2017.01
B60K  17/04	B60K17/00	B	2017.01
B60K  17/06	B60K17/04	B	2017.01
B60K  17/08	B60K17/06	B	2017.01
B60K  17/10	B60K17/04	B	2017.01
B60K  17/12	B60K17/04	B	2017.01
B60K  17/14	B60K17/04	B	2017.01
B60K  17/16	B60K17/04	B	2017.01
B60K  17/22	B60K17/00	B	2017.01
B60K  17/24	B60K17/22	B	2017.01
B60K  17/26	B60K17/00	B	2017.01
B60K  17/28	B60K17/00	B	2017.01
B60K  17/30	B60K17/00	B	2017.01
B60K  17/32	B60K17/00	B	2017.01
B60K  17/34	B60K17/00	B	2017.01
B60K  17/342	B60K17/34	B	2017.01
B60K  17/344	B60K17/34	B	2017.01
B60K  17/346	B60K17/344	B	2017.01
B60K  17/348	B60K17/34	B	2017.01
B60K  17/35	B60K17/348	B	2017.01
B60K  17/354	B60K17/34	B	2017.01
B60K  17/356	B60K17/34	B	2017.01
B60K  17/36	B60K17/00	B	2017.01
B60K  20/00	B60K	B	2017.01
B60K  20/02	B60K20/00	B	2017.01
B60K  20/04	B60K20/02	B	2017.01
B60K  20/06	B60K20/02	B	2017.01
B60K  20/08	B60K20/02	B	2017.01
B60K  23/00	B60K	B	2017.01
B60K  23/02	B60K23/00	B	2017.01
B60K  23/04	B60K23/00	B	2017.01
B60K  23/06	B60K23/00	B	2017.01
B60K  23/08	B60K23/00	B	2017.01
B60K  25/00	B60K	B	2017.01
B60K  25/02	B60K25/00	B	2017.01
B60K  25/04	B60K25/00	B	2017.01
B60K  25/06	B60K25/00	B	2017.01
B60K  25/08	B60K25/00	B	2017.01
B60K  25/10	B60K25/00	B	2017.01
B60K  26/00	B60K	B	2017.01
B60K  26/02	B60K26/00	B	2017.01
B60K  26/04	B60K26/00	B	2017.01
B60K  28/00	B60K	B	2017.01
B60K  28/02	B60K28/00	B	2017.01
B60K  28/04	B60K28/02	B	2017.01
B60K  28/06	B60K28/02	B	2017.01
B60K  28/08	B60K28/00	B	2017.01
B60K  28/10	B60K28/00	B	2017.01
B60K  28/12	B60K28/10	B	2017.01
B60K  28/14	B60K28/10	B	2017.01
B60K  28/16	B60K28/10	B	2017.01
B60K  31/00	B60K31/00	B	2017.01
B60K  31/02	B60K31/00	B	2017.01
B60K  31/04	B60K31/02	B	2017.01
B60K  31/06	B60K31/00	B	2017.01
B60K  31/08	B60K31/06	B	2017.01
B60K  31/10	B60K31/06	B	2017.01
B60K  31/12	B60K31/12	B	2017.01
B60K  31/14	B60K31/12	B	2017.01
B60K  31/16	B60K31/00	B	2017.01
B60K  31/18	B60K31/00	B	2017.01
B60K  35/00	B60K	B	2017.01
B60K  37/00	B60K	B	2017.01
B60K  37/02	B60K37/00	B	2017.01
B60K  37/04	B60K37/00	B	2017.01
B60K  37/06	B60K37/04	B	2017.01
B60L	B60L	B	2017.01
B60L   1/00	B60L	B	2017.01
B60L   1/02	B60L1/00	B	2017.01
B60L   1/04	B60L1/02	B	2017.01
B60L   1/06	B60L1/04	B	2017.01
B60L   1/08	B60L1/06	B	2017.01
B60L   1/10	B60L1/04	B	2017.01
B60L   1/12	B60L1/10	B	2017.01
B60L   1/14	B60L1/00	B	2017.01
B60L   1/16	B60L1/14	B	2017.01
B60L   3/00	B60L	B	2017.01
B60L   3/02	B60L3/00	B	2017.01
B60L   3/04	B60L3/00	B	2017.01
B60L   3/06	B60L3/00	B	2017.01
B60L   3/08	B60L3/00	B	2017.01
B60L   3/10	B60L3/00	B	2017.01
B60L   3/12	B60L3/00	B	2017.01
B60L   5/00	B60L	B	2017.01
B60L   5/02	B60L5/00	B	2017.01
B60L   5/04	B60L5/00	B	2017.01
B60L   5/06	B60L5/04	B	2017.01
B60L   5/08	B60L5/04	B	2017.01
B60L   5/10	B60L5/04	B	2017.01
B60L   5/12	B60L5/04	B	2017.01
B60L   5/14	B60L5/12	B	2017.01
B60L   5/16	B60L5/12	B	2017.01
B60L   5/18	B60L5/00	B	2017.01
B60L   5/19	B60L5/18	B	2017.01
B60L   5/20	B60L5/18	B	2017.01
B60L   5/22	B60L5/18	B	2017.01
B60L   5/24	B60L5/22	B	2017.01
B60L   5/26	B60L5/22	B	2017.01
B60L   5/28	B60L5/22	B	2017.01
B60L   5/30	B60L5/28	B	2017.01
B60L   5/32	B60L5/28	B	2017.01
B60L   5/34	B60L5/00	B	2017.01
B60L   5/36	B60L5/00	B	2017.01
B60L   5/38	B60L5/00	B	2017.01
B60L   5/39	B60L5/38	B	2017.01
B60L   5/40	B60L5/00	B	2017.01
B60L   5/42	B60L5/00	B	2017.01
B60L   7/00	B60L	B	2017.01
B60L   7/02	B60L7/00	B	2017.01
B60L   7/04	B60L7/02	B	2017.01
B60L   7/06	B60L7/02	B	2017.01
B60L   7/08	B60L7/02	B	2017.01
B60L   7/10	B60L7/00	B	2017.01
B60L   7/12	B60L7/10	B	2017.01
B60L   7/14	B60L7/10	B	2017.01
B60L   7/16	B60L7/10	B	2017.01
B60L   7/18	B60L7/10	B	2017.01
B60L   7/20	B60L7/00	B	2017.01
B60L   7/22	B60L7/00	B	2017.01
B60L   7/24	B60L7/00	B	2017.01
B60L   7/26	B60L7/24	B	2017.01
B60L   7/28	B60L7/00	B	2017.01
B60L   8/00	B60L	B	2017.01
B60L   9/00	B60L	B	2017.01
B60L   9/02	B60L9/00	B	2017.01
B60L   9/04	B60L9/02	B	2017.01
B60L   9/06	B60L9/04	B	2017.01
B60L   9/08	B60L9/02	B	2017.01
B60L   9/10	B60L9/08	B	2017.01
B60L   9/12	B60L9/08	B	2017.01
B60L   9/14	B60L9/02	B	2017.01
B60L   9/16	B60L9/00	B	2017.01
B60L   9/18	B60L9/16	B	2017.01
B60L   9/20	B60L9/18	B	2017.01
B60L   9/22	B60L9/18	B	2017.01
B60L   9/24	B60L9/16	B	2017.01
B60L   9/26	B60L9/24	B	2017.01
B60L   9/28	B60L9/24	B	2017.01
B60L   9/30	B60L9/16	B	2017.01
B60L   9/32	B60L9/00	B	2017.01
B60L  11/00	B60L	B	2017.01
B60L  11/02	B60L11/00	B	2017.01
B60L  11/04	B60L11/02	B	2017.01
B60L  11/06	B60L11/02	B	2017.01
B60L  11/08	B60L11/02	B	2017.01
B60L  11/10	B60L11/02	B	2017.01
B60L  11/12	B60L11/02	B	2017.01
B60L  11/14	B60L11/02	B	2017.01
B60L  11/16	B60L11/00	B	2017.01
B60L  11/18	B60L11/00	B	2017.01
B60L  13/00	B60L	B	2017.01
B60L  13/03	B60L13/00	B	2017.01
B60L  13/04	B60L13/00	B	2017.01
B60L  13/06	B60L13/04	B	2017.01
B60L  13/08	B60L13/06	B	2017.01
B60L  13/10	B60L13/00	B	2017.01
B60L  15/00	B60L	B	2017.01
B60L  15/02	B60L15/00	B	2017.01
B60L  15/04	B60L15/02	B	2017.01
B60L  15/06	B60L15/02	B	2017.01
B60L  15/08	B60L15/02	B	2017.01
B60L  15/10	B60L15/00	B	2017.01
B60L  15/12	B60L15/10	B	2017.01
B60L  15/14	B60L15/10	B	2017.01
B60L  15/16	B60L15/10	B	2017.01
B60L  15/18	B60L15/10	B	2017.01
B60L  15/20	B60L15/00	B	2017.01
B60L  15/22	B60L15/20	B	2017.01
B60L  15/24	B60L15/20	B	2017.01
B60L  15/26	B60L15/20	B	2017.01
B60L  15/28	B60L15/20	B	2017.01
B60L  15/30	B60L15/20	B	2017.01
B60L  15/32	B60L15/00	B	2017.01
B60L  15/34	B60L15/32	B	2017.01
B60L  15/36	B60L15/34	B	2017.01
B60L  15/38	B60L15/32	B	2017.01
B60L  15/40	B60L15/00	B	2017.01
B60L  15/42	B60L15/00	B	2017.01
B60M	B60M	B	2017.01
B60M   1/00	B60M	B	2017.01
B60M   1/02	B60M1/00	B	2017.01
B60M   1/04	B60M1/02	B	2017.01
B60M   1/06	B60M1/02	B	2017.01
B60M   1/08	B60M1/02	B	2017.01
B60M   1/10	B60M1/02	B	2017.01
B60M   1/12	B60M1/00	B	2017.01
B60M   1/13	B60M1/12	B	2017.01
B60M   1/14	B60M1/12	B	2017.01
B60M   1/16	B60M1/12	B	2017.01
B60M   1/18	B60M1/12	B	2017.01
B60M   1/20	B60M1/12	B	2017.01
B60M   1/22	B60M1/20	B	2017.01
B60M   1/225	B60M1/20	B	2017.01
B60M   1/23	B60M1/20	B	2017.01
B60M   1/234	B60M1/20	B	2017.01
B60M   1/24	B60M1/20	B	2017.01
B60M   1/26	B60M1/12	B	2017.01
B60M   1/28	B60M1/12	B	2017.01
B60M   1/30	B60M1/00	B	2017.01
B60M   1/32	B60M1/30	B	2017.01
B60M   1/34	B60M1/30	B	2017.01
B60M   1/36	B60M1/00	B	2017.01
B60M   3/00	B60M	B	2017.01
B60M   3/02	B60M3/00	B	2017.01
B60M   3/04	B60M3/00	B	2017.01
B60M   3/06	B60M3/00	B	2017.01
B60M   5/00	B60M	B	2017.01
B60M   5/02	B60M5/00	B	2017.01
B60M   7/00	B60M	B	2017.01
B60N	B60N	B	2017.01
B60N   2/ 00	B60N	B	2017.01
B60N   2/00	B60N	B	2017.01
B60N   2/005	B60N2/00	B	2017.01
B60N   2/01	B60N2/005	B	2017.01
B60N   2/015	B60N2/005	B	2017.01
B60N   2/02	B60N2/00	B	2017.01
B60N   2/04	B60N2/02	B	2017.01
B60N   2/06	B60N2/04	B	2017.01
B60N   2/07	B60N2/06	B	2017.01
B60N   2/075	B60N2/07	B	2017.01
B60N   2/08	B60N2/06	B	2017.01
B60N   2/10	B60N2/04	B	2017.01
B60N   2/12	B60N2/04	B	2017.01
B60N   2/14	B60N2/04	B	2017.01
B60N   2/16	B60N2/04	B	2017.01
B60N   2/18	B60N2/16	B	2017.01
B60N   2/20	B60N2/02	B	2017.01
B60N   2/22	B60N2/02	B	2017.01
B60N   2/225	B60N2/22	B	2017.01
B60N   2/23	B60N2/22	B	2017.01
B60N   2/235	B60N2/22	B	2017.01
B60N   2/24	B60N2/00	B	2017.01
B60N   2/26	B60N2/24	B	2017.01
B60N   2/28	B60N2/26	B	2017.01
B60N   2/30	B60N2/24	B	2017.01
B60N   2/32	B60N2/24	B	2017.01
B60N   2/34	B60N2/32	B	2017.01
B60N   2/36	B60N2/32	B	2017.01
B60N   2/38	B60N2/24	B	2017.01
B60N   2/39	B60N2/38	B	2017.01
B60N   2/40	B60N2/38	B	2017.01
B60N   2/42	B60N2/24	B	2017.01
B60N   2/427	B60N2/42	B	2017.01
B60N   2/433	B60N2/42	B	2017.01
B60N   2/44	B60N2/00	B	2017.01
B60N   2/46	B60N2/44	B	2017.01
B60N   2/48	B60N2/44	B	2017.01
B60N   2/50	B60N2/44	B	2017.01
B60N   2/52	B60N2/50	B	2017.01
B60N   2/54	B60N2/50	B	2017.01
B60N   2/56	B60N2/44	B	2017.01
B60N   2/58	B60N2/44	B	2017.01
B60N   2/60	B60N2/58	B	2017.01
B60N   2/62	B60N2/44	B	2017.01
B60N   2/64	B60N2/44	B	2017.01
B60N   2/66	B60N2/64	B	2017.01
B60N   2/68	B60N2/44	B	2017.01
B60N   2/70	B60N2/44	B	2017.01
B60N   2/72	B60N2/70	B	2017.01
B60N   3/00	B60N	B	2017.01
B60N   3/02	B60N3/00	B	2017.01
B60N   3/04	B60N3/00	B	2017.01
B60N   3/06	B60N3/00	B	2017.01
B60N   3/08	B60N3/00	B	2017.01
B60N   3/10	B60N3/00	B	2017.01
B60N   3/12	B60N3/00	B	2017.01
B60N   3/14	B60N3/00	B	2017.01
B60N   3/16	B60N3/00	B	2017.01
B60N   3/18	B60N3/00	B	2017.01
B60N   5/00	B60N	B	2017.01
B60N  99/00	B60N	B	2017.01
B60P	B60P	B	2017.01
B60P   1/00	B60P	B	2017.01
B60P   1/02	B60P1/00	B	2017.01
B60P   1/04	B60P1/00	B	2017.01
B60P   1/06	B60P1/04	B	2017.01
B60P   1/08	B60P1/06	B	2017.01
B60P   1/10	B60P1/06	B	2017.01
B60P   1/12	B60P1/06	B	2017.01
B60P   1/14	B60P1/06	B	2017.01
B60P   1/16	B60P1/04	B	2017.01
B60P   1/18	B60P1/16	B	2017.01
B60P   1/20	B60P1/16	B	2017.01
B60P   1/22	B60P1/16	B	2017.01
B60P   1/24	B60P1/04	B	2017.01
B60P   1/26	B60P1/04	B	2017.01
B60P   1/267	B60P1/26	B	2017.01
B60P   1/273	B60P1/26	B	2017.01
B60P   1/28	B60P1/04	B	2017.01
B60P   1/30	B60P1/04	B	2017.01
B60P   1/32	B60P1/30	B	2017.01
B60P   1/34	B60P1/30	B	2017.01
B60P   1/36	B60P1/00	B	2017.01
B60P   1/38	B60P1/36	B	2017.01
B60P   1/40	B60P1/00	B	2017.01
B60P   1/42	B60P1/40	B	2017.01
B60P   1/43	B60P1/00	B	2017.01
B60P   1/44	B60P1/00	B	2017.01
B60P   1/46	B60P1/44	B	2017.01
B60P   1/48	B60P1/00	B	2017.01
B60P   1/50	B60P1/48	B	2017.01
B60P   1/52	B60P1/00	B	2017.01
B60P   1/54	B60P1/00	B	2017.01
B60P   1/56	B60P1/00	B	2017.01
B60P   1/58	B60P1/00	B	2017.01
B60P   1/60	B60P1/00	B	2017.01
B60P   1/62	B60P1/60	B	2017.01
B60P   1/64	B60P1/00	B	2017.01
B60P   3/00	B60P	B	2017.01
B60P   3/022	B60P3/00	B	2017.01
B60P   3/025	B60P3/00	B	2017.01
B60P   3/03	B60P3/00	B	2017.01
B60P   3/035	B60P3/00	B	2017.01
B60P   3/04	B60P3/00	B	2017.01
B60P   3/05	B60P3/00	B	2017.01
B60P   3/055	B60P3/00	B	2017.01
B60P   3/06	B60P3/00	B	2017.01
B60P   3/07	B60P3/06	B	2017.01
B60P   3/071	B60P3/07	B	2017.01
B60P   3/073	B60P3/07	B	2017.01
B60P   3/075	B60P3/073	B	2017.01
B60P   3/077	B60P3/075	B	2017.01
B60P   3/079	B60P3/073	B	2017.01
B60P   3/08	B60P3/07	B	2017.01
B60P   3/10	B60P3/06	B	2017.01
B60P   3/11	B60P3/06	B	2017.01
B60P   3/12	B60P3/00	B	2017.01
B60P   3/14	B60P3/00	B	2017.01
B60P   3/16	B60P3/00	B	2017.01
B60P   3/18	B60P3/00	B	2017.01
B60P   3/20	B60P3/00	B	2017.01
B60P   3/22	B60P3/00	B	2017.01
B60P   3/24	B60P3/22	B	2017.01
B60P   3/28	B60P3/00	B	2017.01
B60P   3/30	B60P3/00	B	2017.01
B60P   3/32	B60P3/00	B	2017.01
B60P   3/325	B60P3/32	B	2017.01
B60P   3/33	B60P3/325	B	2017.01
B60P   3/335	B60P3/325	B	2017.01
B60P   3/34	B60P3/32	B	2017.01
B60P   3/345	B60P3/34	B	2017.01
B60P   3/35	B60P3/34	B	2017.01
B60P   3/355	B60P3/35	B	2017.01
B60P   3/36	B60P3/32	B	2017.01
B60P   3/363	B60P3/36	B	2017.01
B60P   3/367	B60P3/363	B	2017.01
B60P   3/37	B60P3/36	B	2017.01
B60P   3/373	B60P3/36	B	2017.01
B60P   3/377	B60P3/36	B	2017.01
B60P   3/38	B60P3/36	B	2017.01
B60P   3/39	B60P3/38	B	2017.01
B60P   3/40	B60P3/00	B	2017.01
B60P   3/41	B60P3/40	B	2017.01
B60P   3/42	B60P3/00	B	2017.01
B60P   5/00	B60P	B	2017.01
B60P   7/00	B60P	B	2017.01
B60P   7/02	B60P7/00	B	2017.01
B60P   7/04	B60P7/02	B	2017.01
B60P   7/06	B60P7/00	B	2017.01
B60P   7/08	B60P7/06	B	2017.01
B60P   7/10	B60P7/08	B	2017.01
B60P   7/12	B60P7/08	B	2017.01
B60P   7/13	B60P7/06	B	2017.01
B60P   7/135	B60P7/06	B	2017.01
B60P   7/14	B60P7/135	B	2017.01
B60P   7/15	B60P7/135	B	2017.01
B60P   7/16	B60P7/06	B	2017.01
B60P   7/18	B60P7/16	B	2017.01
B60P   9/00	B60P	B	2017.01
B60Q	B60Q	B	2017.01
B60Q   1/00	B60Q	B	2017.01
B60Q   1/02	B60Q1/00	B	2017.01
B60Q   1/04	B60Q1/02	B	2017.01
B60Q   1/05	B60Q1/04	B	2017.01
B60Q   1/06	B60Q1/04	B	2017.01
B60Q   1/064	B60Q1/06	B	2017.01
B60Q   1/068	B60Q1/06	B	2017.01
B60Q   1/072	B60Q1/068	B	2017.01
B60Q   1/076	B60Q1/06	B	2017.01
B60Q   1/08	B60Q1/06	B	2017.01
B60Q   1/10	B60Q1/08	B	2017.01
B60Q   1/105	B60Q1/10	B	2017.01
B60Q   1/11	B60Q1/10	B	2017.01
B60Q   1/115	B60Q1/10	B	2017.01
B60Q   1/12	B60Q1/08	B	2017.01
B60Q   1/124	B60Q1/12	B	2017.01
B60Q   1/128	B60Q1/124	B	2017.01
B60Q   1/132	B60Q1/124	B	2017.01
B60Q   1/136	B60Q1/124	B	2017.01
B60Q   1/14	B60Q1/04	B	2017.01
B60Q   1/16	B60Q1/04	B	2017.01
B60Q   1/18	B60Q1/04	B	2017.01
B60Q   1/20	B60Q1/18	B	2017.01
B60Q   1/22	B60Q1/02	B	2017.01
B60Q   1/24	B60Q1/02	B	2017.01
B60Q   1/26	B60Q1/00	B	2017.01
B60Q   1/28	B60Q1/26	B	2017.01
B60Q   1/30	B60Q1/26	B	2017.01
B60Q   1/32	B60Q1/26	B	2017.01
B60Q   1/34	B60Q1/26	B	2017.01
B60Q   1/36	B60Q1/34	B	2017.01
B60Q   1/38	B60Q1/34	B	2017.01
B60Q   1/40	B60Q1/34	B	2017.01
B60Q   1/42	B60Q1/40	B	2017.01
B60Q   1/44	B60Q1/26	B	2017.01
B60Q   1/46	B60Q1/26	B	2017.01
B60Q   1/48	B60Q1/26	B	2017.01
B60Q   1/50	B60Q1/26	B	2017.01
B60Q   1/52	B60Q1/50	B	2017.01
B60Q   1/54	B60Q1/50	B	2017.01
B60Q   1/56	B60Q1/26	B	2017.01
B60Q   3/00	B60Q	B	2017.01
B60Q   3/02			2017.01
B60Q   3/04			2017.01
B60Q   3/06			2017.01
B60Q   3/10	B60Q3/00	B	2017.01
B60Q   3/18	B60Q3/16	B	2017.01
B60Q   3/20	B60Q3/00	B	2017.01
B60Q   3/217	B60Q3/20	B	2017.01
B60Q   3/225	B60Q3/20	B	2017.01
B60Q   3/252	B60Q3/20	B	2017.01
B60Q   3/267	B60Q3/20	B	2017.01
B60Q   3/40	B60Q3/00	B	2017.01
B60Q   3/56	B60Q3/50	B	2017.01
B60Q   3/74	B60Q3/70	B	2017.01
B60Q   3/80	B60Q3/00	B	2017.01
B60Q   3/82	B60Q3/80	B	2017.01
B60Q   3/85	B60Q3/80	B	2017.01
B60Q   5/00	B60Q	B	2017.01
B60Q   7/00	B60Q	B	2017.01
B60Q   7/02	B60Q7/00	B	2017.01
B60Q   9/00	B60Q	B	2017.01
B60Q  11/00	B60Q	B	2017.01
B60R	B60R	B	2017.01
B60R   1/00	B60R	B	2017.01
B60R   1/02	B60R1/00	B	2017.01
B60R   1/04	B60R1/02	B	2017.01
B60R   1/06	B60R1/02	B	2017.01
B60R   1/062	B60R1/06	B	2017.01
B60R   1/064	B60R1/062	B	2017.01
B60R   1/066	B60R1/064	B	2017.01
B60R   1/068	B60R1/066	B	2017.01
B60R   1/07	B60R1/062	B	2017.01
B60R   1/072	B60R1/07	B	2017.01
B60R   1/074	B60R1/07	B	2017.01
B60R   1/076	B60R1/06	B	2017.01
B60R   1/078	B60R1/06	B	2017.01
B60R   1/08	B60R1/02	B	2017.01
B60R   1/10	B60R1/00	B	2017.01
B60R   1/12	B60R1/00	B	2017.01
B60R   3/00	B60R	B	2017.01
B60R   3/02	B60R3/00	B	2017.01
B60R   3/04	B60R3/00	B	2017.01
B60R   5/00	B60R	B	2017.01
B60R   5/02	B60R5/00	B	2017.01
B60R   5/04	B60R5/00	B	2017.01
B60R   7/00	B60R	B	2017.01
B60R   7/02	B60R7/00	B	2017.01
B60R   7/04	B60R7/00	B	2017.01
B60R   7/05	B60R7/04	B	2017.01
B60R   7/06	B60R7/04	B	2017.01
B60R   7/08	B60R7/00	B	2017.01
B60R   7/10	B60R7/08	B	2017.01
B60R   7/12	B60R7/08	B	2017.01
B60R   7/14	B60R7/08	B	2017.01
B60R   9/00	B60R	B	2017.01
B60R   9/02	B60R9/00	B	2017.01
B60R   9/04	B60R9/00	B	2017.01
B60R   9/042	B60R9/04	B	2017.01
B60R   9/045	B60R9/04	B	2017.01
B60R   9/048	B60R9/04	B	2017.01
B60R   9/05	B60R9/04	B	2017.01
B60R   9/052	B60R9/04	B	2017.01
B60R   9/055	B60R9/04	B	2017.01
B60R   9/058	B60R9/04	B	2017.01
B60R   9/06	B60R9/00	B	2017.01
B60R   9/08	B60R9/00	B	2017.01
B60R   9/10	B60R9/08	B	2017.01
B60R   9/12	B60R9/08	B	2017.01
B60R  11/00	B60R	B	2017.01
B60R  11/02	B60R11/00	B	2017.01
B60R  11/04	B60R11/00	B	2017.01
B60R  11/06	B60R11/00	B	2017.01
B60R  13/00	B60R	B	2017.01
B60R  13/01	B60R13/00	B	2017.01
B60R  13/02	B60R13/00	B	2017.01
