ipc_code	ancestor	parent	ipc_version
H04N  19/82	H04N0019800000	H	2016.01
H04N  19/85	H04N0019000000	H	2016.01
H04N  19/86	H04N0019850000	H	2016.01
H04N  19/88	H04N0019850000	H	2016.01
H04N  19/90	H04N0019000000	H	2016.01
H04N  19/91	H04N0019900000	H	2016.01
H04N  19/94	H04N0019900000	H	2016.01
H04N  19/96	H04N0019900000	H	2016.01
H04N  19/98	H04N0019900000	H	2016.01
H04N  21/00	H04N0021000000	H	2016.01
H04N  21/20	H04N0021000000	H	2016.01
H04N  21/21	H04N0021200000	H	2016.01
H04N  21/214	H04N0021210000	H	2016.01
H04N  21/218	H04N0021210000	H	2016.01
H04N  21/2183	H04N0021218000	H	2016.01
H04N  21/2187	H04N0021218000	H	2016.01
H04N  21/222	H04N0021210000	H	2016.01
H04N  21/2225	H04N0021222000	H	2016.01
H04N  21/226	H04N0021210000	H	2016.01
H04N  21/23	H04N0021200000	H	2016.01
H04N  21/231	H04N0021230000	H	2016.01
H04N  21/2312	H04N0021231000	H	2016.01
H04N  21/2315	H04N0021231200	H	2016.01
H04N  21/2318	H04N0021231200	H	2016.01
H04N  21/232	H04N0021230000	H	2016.01
H04N  21/233	H04N0021230000	H	2016.01
H04N  21/234	H04N0021230000	H	2016.01
H04N  21/2343	H04N0021234000	H	2016.01
H04N  21/2347	H04N0021234000	H	2016.01
H04N  21/235	H04N0021230000	H	2016.01
H04N  21/236	H04N0021230000	H	2016.01
H04N  21/2362	H04N0021236000	H	2016.01
H04N  21/2365	H04N0021236000	H	2016.01
H04N  21/2368	H04N0021236000	H	2016.01
H04N  21/237	H04N0021230000	H	2016.01
H04N  21/238	H04N0021230000	H	2016.01
H04N  21/2381	H04N0021238000	H	2016.01
H04N  21/2383	H04N0021238000	H	2016.01
H04N  21/2385	H04N0021238000	H	2016.01
H04N  21/2387	H04N0021238000	H	2016.01
H04N  21/2389	H04N0021238000	H	2016.01
H04N  21/239	H04N0021230000	H	2016.01
H04N  21/24	H04N0021230000	H	2016.01
H04N  21/241	H04N0021230000	H	2016.01
H04N  21/242	H04N0021230000	H	2016.01
H04N  21/25	H04N0021200000	H	2016.01
H04N  21/254	H04N0021250000	H	2016.01
H04N  21/2543	H04N0021254000	H	2016.01
H04N  21/2547	H04N0021254300	H	2016.01
H04N  21/258	H04N0021250000	H	2016.01
H04N  21/262	H04N0021250000	H	2016.01
H04N  21/266	H04N0021250000	H	2016.01
H04N  21/2662	H04N0021266000	H	2016.01
H04N  21/2665	H04N0021266000	H	2016.01
H04N  21/2668	H04N0021266000	H	2016.01
H04N  21/27	H04N0021200000	H	2016.01
H04N  21/274	H04N0021270000	H	2016.01
H04N  21/2743	H04N0021274000	H	2016.01
H04N  21/2747	H04N0021274000	H	2016.01
H04N  21/278	H04N0021270000	H	2016.01
H04N  21/40	H04N0021000000	H	2016.01
H04N  21/41	H04N0021400000	H	2016.01
H04N  21/414	H04N0021410000	H	2016.01
H04N  21/4143	H04N0021414000	H	2016.01
H04N  21/4147	H04N0021414000	H	2016.01
H04N  21/418	H04N0021410000	H	2016.01
H04N  21/4185	H04N0021418000	H	2016.01
H04N  21/422	H04N0021410000	H	2016.01
H04N  21/4223	H04N0021422000	H	2016.01
H04N  21/4227	H04N0021422000	H	2016.01
H04N  21/426	H04N0021410000	H	2016.01
H04N  21/43	H04N0021400000	H	2016.01
H04N  21/431	H04N0021430000	H	2016.01
H04N  21/432	H04N0021430000	H	2016.01
H04N  21/433	H04N0021430000	H	2016.01
H04N  21/4335	H04N0021433000	H	2016.01
H04N  21/434	H04N0021430000	H	2016.01
H04N  21/435	H04N0021430000	H	2016.01
H04N  21/436	H04N0021430000	H	2016.01
H04N  21/4363	H04N0021436000	H	2016.01
H04N  21/4367	H04N0021436000	H	2016.01
H04N  21/437	H04N0021430000	H	2016.01
H04N  21/438	H04N0021430000	H	2016.01
H04N  21/4385	H04N0021438000	H	2016.01
H04N  21/439	H04N0021430000	H	2016.01
H04N  21/44	H04N0021430000	H	2016.01
H04N  21/4402	H04N0021440000	H	2016.01
H04N  21/4405	H04N0021440000	H	2016.01
H04N  21/4408	H04N0021440000	H	2016.01
H04N  21/441	H04N0021430000	H	2016.01
H04N  21/4415	H04N0021441000	H	2016.01
H04N  21/442	H04N0021430000	H	2016.01
H04N  21/4425	H04N0021442000	H	2016.01
H04N  21/443	H04N0021430000	H	2016.01
H04N  21/45	H04N0021400000	H	2016.01
H04N  21/454	H04N0021450000	H	2016.01
H04N  21/4545	H04N0021454000	H	2016.01
H04N  21/458	H04N0021450000	H	2016.01
H04N  21/462	H04N0021450000	H	2016.01
H04N  21/4623	H04N0021462000	H	2016.01
H04N  21/4627	H04N0021462000	H	2016.01
H04N  21/466	H04N0021450000	H	2016.01
H04N  21/47	H04N0021400000	H	2016.01
H04N  21/472	H04N0021470000	H	2016.01
H04N  21/4722	H04N0021472000	H	2016.01
H04N  21/4725	H04N0021472200	H	2016.01
H04N  21/4728	H04N0021472000	H	2016.01
H04N  21/475	H04N0021470000	H	2016.01
H04N  21/478	H04N0021470000	H	2016.01
H04N  21/4782	H04N0021478000	H	2016.01
H04N  21/4784	H04N0021478000	H	2016.01
H04N  21/4786	H04N0021478000	H	2016.01
H04N  21/4788	H04N0021478000	H	2016.01
H04N  21/482	H04N0021470000	H	2016.01
H04N  21/485	H04N0021470000	H	2016.01
H04N  21/488	H04N0021470000	H	2016.01
H04N  21/60	H04N0021000000	H	2016.01
H04N  21/61	H04N0021600000	H	2016.01
H04N  21/63	H04N0021600000	H	2016.01
H04N  21/633	H04N0021630000	H	2016.01
H04N  21/6332	H04N0021633000	H	2016.01
H04N  21/6334	H04N0021633200	H	2016.01
H04N  21/6336	H04N0021633200	H	2016.01
H04N  21/6338	H04N0021633000	H	2016.01
H04N  21/637	H04N0021630000	H	2016.01
H04N  21/6371	H04N0021637000	H	2016.01
H04N  21/6373	H04N0021637000	H	2016.01
H04N  21/6375	H04N0021637000	H	2016.01
H04N  21/6377	H04N0021637000	H	2016.01
H04N  21/6379	H04N0021637700	H	2016.01
H04N  21/64	H04N0021630000	H	2016.01
H04N  21/6402	H04N0021640000	H	2016.01
H04N  21/6405	H04N0021640000	H	2016.01
H04N  21/6408	H04N0021640000	H	2016.01
H04N  21/643	H04N0021630000	H	2016.01
H04N  21/6433	H04N0021643000	H	2016.01
H04N  21/6437	H04N0021643000	H	2016.01
H04N  21/647	H04N0021630000	H	2016.01
H04N  21/65	H04N0021600000	H	2016.01
H04N  21/654	H04N0021650000	H	2016.01
H04N  21/6543	H04N0021654000	H	2016.01
H04N  21/6547	H04N0021654000	H	2016.01
H04N  21/658	H04N0021650000	H	2016.01
H04N  21/6583	H04N0021658000	H	2016.01
H04N  21/6587	H04N0021658000	H	2016.01
H04N  21/80	H04N0021000000	H	2016.01
H04N  21/81	H04N0021800000	H	2016.01
H04N  21/83	H04N0021800000	H	2016.01
H04N  21/835	H04N0021830000	H	2016.01
H04N  21/8352	H04N0021835000	H	2016.01
H04N  21/8355	H04N0021835000	H	2016.01
H04N  21/8358	H04N0021835000	H	2016.01
H04N  21/84	H04N0021830000	H	2016.01
H04N  21/8405	H04N0021840000	H	2016.01
H04N  21/845	H04N0021830000	H	2016.01
H04N  21/85	H04N0021800000	H	2016.01
H04N  21/854	H04N0021850000	H	2016.01
H04N  21/8541	H04N0021854000	H	2016.01
H04N  21/8543	H04N0021854000	H	2016.01
H04N  21/8545	H04N0021854000	H	2016.01
H04N  21/8547	H04N0021854000	H	2016.01
H04N  21/8549	H04N0021854000	H	2016.01
H04N  21/858	H04N0021850000	H	2016.01
H04N 101/00		H	2016.01
H04Q   1/00		H	2016.01
H04Q   1/02	H04Q0001000000	H	2016.01
H04Q   1/04	H04Q0001020000	H	2016.01
H04Q   1/06	H04Q0001020000	H	2016.01
H04Q   1/08	H04Q0001020000	H	2016.01
H04Q   1/10	H04Q0001020000	H	2016.01
H04Q   1/12	H04Q0001020000	H	2016.01
H04Q   1/14	H04Q0001020000	H	2016.01
H04Q   1/16	H04Q0001020000	H	2016.01
H04Q   1/18	H04Q0001000000	H	2016.01
H04Q   1/20	H04Q0001180000	H	2016.01
H04Q   1/22	H04Q0001200000	H	2016.01
H04Q   1/24	H04Q0001220000	H	2016.01
H04Q   1/26	H04Q0001220000	H	2016.01
H04Q   1/28	H04Q0001180000	H	2016.01
H04Q   1/30	H04Q0001180000	H	2016.01
H04Q   1/32	H04Q0001300000	H	2016.01
H04Q   1/34	H04Q0001320000	H	2016.01
H04Q   1/36	H04Q0001320000	H	2016.01
H04Q   1/38	H04Q0001300000	H	2016.01
H04Q   1/39	H04Q0001300000	H	2016.01
H04Q   1/40	H04Q0001300000	H	2016.01
H04Q   1/42	H04Q0001400000	H	2016.01
H04Q   1/44	H04Q0001300000	H	2016.01
H04Q   1/442	H04Q0001440000	H	2016.01
H04Q   1/444	H04Q0001440000	H	2016.01
H04Q   1/446	H04Q0001444000	H	2016.01
H04Q   1/448	H04Q0001446000	H	2016.01
H04Q   1/45	H04Q0001444000	H	2016.01
H04Q   1/453	H04Q0001450000	H	2016.01
H04Q   1/457	H04Q0001450000	H	2016.01
H04Q   1/46	H04Q0001444000	H	2016.01
H04Q   1/48	H04Q0001300000	H	2016.01
H04Q   1/50	H04Q0001300000	H	2016.01
H04Q   1/54	H04Q0001180000	H	2016.01
H04Q   1/56	H04Q0001180000	H	2016.01
H04Q   3/00		H	2016.01
H04Q   3/02	H04Q0003000000	H	2016.01
H04Q   3/04	H04Q0003000000	H	2016.01
H04Q   3/06	H04Q0003040000	H	2016.01
H04Q   3/08	H04Q0003040000	H	2016.01
H04Q   3/10	H04Q0003040000	H	2016.01
H04Q   3/12	H04Q0003040000	H	2016.01
H04Q   3/14	H04Q0003040000	H	2016.01
H04Q   3/16	H04Q0003040000	H	2016.01
H04Q   3/18	H04Q0003000000	H	2016.01
H04Q   3/20	H04Q0003180000	H	2016.01
H04Q   3/22	H04Q0003200000	H	2016.01
H04Q   3/24	H04Q0003180000	H	2016.01
H04Q   3/26	H04Q0003240000	H	2016.01
H04Q   3/28	H04Q0003240000	H	2016.01
H04Q   3/30	H04Q0003180000	H	2016.01
H04Q   3/32	H04Q0003000000	H	2016.01
H04Q   3/34	H04Q0003320000	H	2016.01
H04Q   3/36	H04Q0003320000	H	2016.01
H04Q   3/38	H04Q0003320000	H	2016.01
H04Q   3/40	H04Q0003320000	H	2016.01
H04Q   3/42	H04Q0003000000	H	2016.01
H04Q   3/44	H04Q0003420000	H	2016.01
H04Q   3/46	H04Q0003420000	H	2016.01
H04Q   3/47	H04Q0003420000	H	2016.01
H04Q   3/48	H04Q0003420000	H	2016.01
H04Q   3/49	H04Q0003480000	H	2016.01
H04Q   3/495	H04Q0003480000	H	2016.01
H04Q   3/52	H04Q0003420000	H	2016.01
H04Q   3/54	H04Q0003420000	H	2016.01
H04Q   3/545	H04Q0003540000	H	2016.01
H04Q   3/55	H04Q0003540000	H	2016.01
H04Q   3/555	H04Q0003550000	H	2016.01
H04Q   3/56	H04Q0003420000	H	2016.01
H04Q   3/58	H04Q0003000000	H	2016.01
H04Q   3/60	H04Q0003580000	H	2016.01
H04Q   3/62	H04Q0003580000	H	2016.01
H04Q   3/64	H04Q0003000000	H	2016.01
H04Q   3/66	H04Q0003640000	H	2016.01
H04Q   3/68	H04Q0003640000	H	2016.01
H04Q   3/70	H04Q0003000000	H	2016.01
H04Q   3/72	H04Q0003000000	H	2016.01
H04Q   3/74	H04Q0003720000	H	2016.01
H04Q   3/76	H04Q0003000000	H	2016.01
H04Q   3/78	H04Q0003000000	H	2016.01
H04Q   5/00		H	2016.01
H04Q   5/02	H04Q0005000000	H	2016.01
H04Q   5/04	H04Q0005020000	H	2016.01
H04Q   5/06	H04Q0005020000	H	2016.01
H04Q   5/08	H04Q0005020000	H	2016.01
H04Q   5/10	H04Q0005080000	H	2016.01
H04Q   5/12	H04Q0005080000	H	2016.01
H04Q   5/14	H04Q0005020000	H	2016.01
H04Q   5/16	H04Q0005140000	H	2016.01
H04Q   5/18	H04Q0005000000	H	2016.01
H04Q   5/20	H04Q0005180000	H	2016.01
H04Q   5/22	H04Q0005180000	H	2016.01
H04Q   5/24	H04Q0005000000	H	2016.01
H04Q   7/00			2016.01
H04Q   7/06			2016.01
H04Q   7/08			2016.01
H04Q   7/10			2016.01
H04Q   7/12			2016.01
H04Q   7/14			2016.01
H04Q   7/16			2016.01
H04Q   7/18			2016.01
H04Q   7/20			2016.01
H04Q   7/22			2016.01
H04Q   7/24			2016.01
H04Q   7/26			2016.01
H04Q   7/28			2016.01
H04Q   7/30			2016.01
H04Q   7/32			2016.01
H04Q   7/34			2016.01
H04Q   7/36			2016.01
H04Q   7/38			2016.01
H04Q   9/00		H	2016.01
H04Q   9/02	H04Q0009000000	H	2016.01
H04Q   9/04	H04Q0009000000	H	2016.01
H04Q   9/06	H04Q0009000000	H	2016.01
H04Q   9/08	H04Q0009000000	H	2016.01
H04Q   9/10	H04Q0009080000	H	2016.01
H04Q   9/12	H04Q0009080000	H	2016.01
H04Q   9/14	H04Q0009000000	H	2016.01
H04Q   9/16	H04Q0009140000	H	2016.01
H04Q  11/00		H	2016.01
H04Q  11/02	H04Q0011000000	H	2016.01
H04Q  11/04	H04Q0011000000	H	2016.01
H04Q  11/06	H04Q0011040000	H	2016.01
H04Q  11/08	H04Q0011040000	H	2016.01
H04R   1/00		H	2016.01
H04R   1/02	H04R0001000000	H	2016.01
H04R   1/04	H04R0001020000	H	2016.01
H04R   1/06	H04R0001000000	H	2016.01
H04R   1/08	H04R0001000000	H	2016.01
H04R   1/10	H04R0001000000	H	2016.01
H04R   1/12	H04R0001000000	H	2016.01
H04R   1/14	H04R0001000000	H	2016.01
H04R   1/16	H04R0001000000	H	2016.01
H04R   1/18	H04R0001160000	H	2016.01
H04R   1/20	H04R0001000000	H	2016.01
H04R   1/22	H04R0001200000	H	2016.01
H04R   1/24	H04R0001220000	H	2016.01
H04R   1/26	H04R0001220000	H	2016.01
H04R   1/28	H04R0001220000	H	2016.01
H04R   1/30	H04R0001220000	H	2016.01
H04R   1/32	H04R0001200000	H	2016.01
H04R   1/34	H04R0001320000	H	2016.01
H04R   1/36	H04R0001340000	H	2016.01
H04R   1/38	H04R0001340000	H	2016.01
H04R   1/40	H04R0001320000	H	2016.01
H04R   1/42	H04R0001000000	H	2016.01
H04R   1/44	H04R0001000000	H	2016.01
H04R   1/46	H04R0001000000	H	2016.01
H04R   3/00		H	2016.01
H04R   3/02	H04R0003000000	H	2016.01
H04R   3/04	H04R0003000000	H	2016.01
H04R   3/06	H04R0003040000	H	2016.01
H04R   3/08	H04R0003040000	H	2016.01
H04R   3/10	H04R0003040000	H	2016.01
H04R   3/12	H04R0003000000	H	2016.01
H04R   3/14	H04R0003120000	H	2016.01
H04R   5/00	H04R0005000000	H	2016.01
H04R   5/02	H04R0005000000	H	2016.01
H04R   5/027	H04R0005000000	H	2016.01
H04R   5/033	H04R0005000000	H	2016.01
H04R   5/04	H04R0005000000	H	2016.01
H04R   7/00		H	2016.01
H04R   7/02	H04R0007000000	H	2016.01
H04R   7/04	H04R0007020000	H	2016.01
H04R   7/06	H04R0007040000	H	2016.01
H04R   7/08	H04R0007060000	H	2016.01
H04R   7/10	H04R0007060000	H	2016.01
H04R   7/12	H04R0007020000	H	2016.01
H04R   7/14	H04R0007120000	H	2016.01
H04R   7/16	H04R0007000000	H	2016.01
H04R   7/18	H04R0007160000	H	2016.01
H04R   7/20	H04R0007180000	H	2016.01
H04R   7/22	H04R0007180000	H	2016.01
H04R   7/24	H04R0007160000	H	2016.01
H04R   7/26	H04R0007000000	H	2016.01
H04R   9/00		H	2016.01
H04R   9/02	H04R0009000000	H	2016.01
H04R   9/04	H04R0009020000	H	2016.01
H04R   9/06	H04R0009000000	H	2016.01
H04R   9/08	H04R0009000000	H	2016.01
H04R   9/10	H04R0009000000	H	2016.01
H04R   9/12	H04R0009000000	H	2016.01
H04R   9/14	H04R0009120000	H	2016.01
H04R   9/16	H04R0009120000	H	2016.01
H04R   9/18	H04R0009000000	H	2016.01
H04R  11/00		H	2016.01
H04R  11/02	H04R0011000000	H	2016.01
H04R  11/04	H04R0011000000	H	2016.01
H04R  11/06	H04R0011000000	H	2016.01
H04R  11/08	H04R0011000000	H	2016.01
H04R  11/10	H04R0011080000	H	2016.01
H04R  11/12	H04R0011080000	H	2016.01
H04R  11/14	H04R0011000000	H	2016.01
H04R  13/00		H	2016.01
H04R  13/02	H04R0013000000	H	2016.01
H04R  15/00		H	2016.01
H04R  15/02	H04R0015000000	H	2016.01
H04R  17/00		H	2016.01
H04R  17/02	H04R0017000000	H	2016.01
H04R  17/04	H04R0017000000	H	2016.01
H04R  17/06	H04R0017040000	H	2016.01
H04R  17/08	H04R0017040000	H	2016.01
H04R  17/10	H04R0017000000	H	2016.01
H04R  19/00		H	2016.01
H04R  19/01	H04R0019000000	H	2016.01
H04R  19/02	H04R0019000000	H	2016.01
H04R  19/04	H04R0019000000	H	2016.01
H04R  19/06	H04R0019000000	H	2016.01
H04R  19/08	H04R0019060000	H	2016.01
H04R  19/10	H04R0019060000	H	2016.01
H04R  21/00		H	2016.01
H04R  21/02	H04R0021000000	H	2016.01
H04R  21/04	H04R0021000000	H	2016.01
H04R  23/00		H	2016.01
H04R  23/02	H04R0023000000	H	2016.01
H04R  25/00		H	2016.01
H04R  25/02	H04R0025000000	H	2016.01
H04R  25/04	H04R0025000000	H	2016.01
H04R  27/00		H	2016.01
H04R  27/02	H04R0027000000	H	2016.01
H04R  27/04	H04R0027000000	H	2016.01
H04R  29/00		H	2016.01
H04R  31/00		H	2016.01
H04S   1/00		H	2016.01
H04S   3/00		H	2016.01
H04S   3/02	H04S0003000000	H	2016.01
H04S   5/00		H	2016.01
H04S   5/02	H04S0005000000	H	2016.01
H04S   7/00		H	2016.01
H04W   4/00		H	2016.01
H04W   4/02	H04W0004000000	H	2016.01
H04W   4/04	H04W0004020000	H	2016.01
H04W   4/06	H04W0004000000	H	2016.01
H04W   4/08	H04W0004060000	H	2016.01
H04W   4/10	H04W0004060000	H	2016.01
H04W   4/12	H04W0004000000	H	2016.01
H04W   4/14	H04W0004120000	H	2016.01
H04W   4/16	H04W0004000000	H	2016.01
H04W   4/18	H04W0004000000	H	2016.01
H04W   4/20	H04W0004000000	H	2016.01
H04W   4/22	H04W0004000000	H	2016.01
H04W   4/24	H04W0004000000	H	2016.01
H04W   4/26	H04W0004240000	H	2016.01
H04W   8/00		H	2016.01
H04W   8/02	H04W0008000000	H	2016.01
H04W   8/04	H04W0008020000	H	2016.01
H04W   8/06	H04W0008020000	H	2016.01
H04W   8/08	H04W0008020000	H	2016.01
H04W   8/10	H04W0008080000	H	2016.01
H04W   8/12	H04W0008080000	H	2016.01
H04W   8/14	H04W0008080000	H	2016.01
H04W   8/16	H04W0008080000	H	2016.01
H04W   8/18	H04W0008000000	H	2016.01
H04W   8/20	H04W0008180000	H	2016.01
H04W   8/22	H04W0008000000	H	2016.01
H04W   8/24	H04W0008220000	H	2016.01
H04W   8/26	H04W0008000000	H	2016.01
H04W   8/28	H04W0008260000	H	2016.01
H04W   8/30	H04W0008000000	H	2016.01
H04W  12/00		H	2016.01
H04W  12/02	H04W0012000000	H	2016.01
H04W  12/04	H04W0012000000	H	2016.01
H04W  12/06	H04W0012000000	H	2016.01
H04W  12/08	H04W0012000000	H	2016.01
H04W  12/10	H04W0012000000	H	2016.01
H04W  12/12	H04W0012000000	H	2016.01
H04W  16/00		H	2016.01
H04W  16/02	H04W0016000000	H	2016.01
H04W  16/04	H04W0016020000	H	2016.01
H04W  16/06	H04W0016020000	H	2016.01
H04W  16/08	H04W0016060000	H	2016.01
H04W  16/10	H04W0016020000	H	2016.01
H04W  16/12	H04W0016020000	H	2016.01
H04W  16/14	H04W0016000000	H	2016.01
H04W  16/16	H04W0016140000	H	2016.01
H04W  16/18	H04W0016000000	H	2016.01
H04W  16/20	H04W0016180000	H	2016.01
H04W  16/22	H04W0016000000	H	2016.01
H04W  16/24	H04W0016000000	H	2016.01
H04W  16/26	H04W0016240000	H	2016.01
H04W  16/28	H04W0016240000	H	2016.01
H04W  16/30	H04W0016240000	H	2016.01
H04W  16/32	H04W0016240000	H	2016.01
H04W  24/00		H	2016.01
H04W  24/02	H04W0024000000	H	2016.01
H04W  24/04	H04W0024000000	H	2016.01
H04W  24/06	H04W0024000000	H	2016.01
H04W  24/08	H04W0024000000	H	2016.01
H04W  24/10	H04W0024000000	H	2016.01
H04W  28/00		H	2016.01
H04W  28/02	H04W0028000000	H	2016.01
H04W  28/04	H04W0028020000	H	2016.01
H04W  28/06	H04W0028020000	H	2016.01
H04W  28/08	H04W0028020000	H	2016.01
H04W  28/10	H04W0028020000	H	2016.01
H04W  28/12	H04W0028100000	H	2016.01
H04W  28/14	H04W0028100000	H	2016.01
H04W  28/16	H04W0028000000	H	2016.01
H04W  28/18	H04W0028160000	H	2016.01
H04W  28/20	H04W0028180000	H	2016.01
H04W  28/22	H04W0028180000	H	2016.01
H04W  28/24	H04W0028160000	H	2016.01
H04W  28/26	H04W0028160000	H	2016.01
H04W  36/00		H	2016.01
H04W  36/02	H04W0036000000	H	2016.01
H04W  36/04	H04W0036000000	H	2016.01
H04W  36/06	H04W0036000000	H	2016.01
H04W  36/08	H04W0036000000	H	2016.01
H04W  36/10	H04W0036000000	H	2016.01
H04W  36/12	H04W0036000000	H	2016.01
H04W  36/14	H04W0036000000	H	2016.01
H04W  36/16	H04W0036000000	H	2016.01
H04W  36/18	H04W0036160000	H	2016.01
H04W  36/20	H04W0036160000	H	2016.01
H04W  36/22	H04W0036160000	H	2016.01
H04W  36/24	H04W0036000000	H	2016.01
H04W  36/26	H04W0036240000	H	2016.01
H04W  36/28	H04W0036260000	H	2016.01
H04W  36/30	H04W0036240000	H	2016.01
H04W  36/32	H04W0036240000	H	2016.01
H04W  36/34	H04W0036000000	H	2016.01
H04W  36/36	H04W0036340000	H	2016.01
H04W  36/38	H04W0036340000	H	2016.01
H04W  40/00		H	2016.01
H04W  40/02	H04W0040000000	H	2016.01
H04W  40/04	H04W0040020000	H	2016.01
H04W  40/06	H04W0040040000	H	2016.01
H04W  40/08	H04W0040040000	H	2016.01
H04W  40/10	H04W0040040000	H	2016.01
H04W  40/12	H04W0040020000	H	2016.01
H04W  40/14	H04W0040120000	H	2016.01
H04W  40/16	H04W0040120000	H	2016.01
H04W  40/18	H04W0040020000	H	2016.01
H04W  40/20	H04W0040020000	H	2016.01
H04W  40/22	H04W0040020000	H	2016.01
H04W  40/24	H04W0040000000	H	2016.01
H04W  40/26	H04W0040240000	H	2016.01
H04W  40/28	H04W0040240000	H	2016.01
H04W  40/30	H04W0040240000	H	2016.01
H04W  40/32	H04W0040240000	H	2016.01
H04W  40/34	H04W0040000000	H	2016.01
H04W  40/36	H04W0040340000	H	2016.01
H04W  40/38	H04W0040340000	H	2016.01
H04W  48/00		H	2016.01
H04W  48/02	H04W0048000000	H	2016.01
H04W  48/04	H04W0048020000	H	2016.01
H04W  48/06	H04W0048020000	H	2016.01
H04W  48/08	H04W0048000000	H	2016.01
H04W  48/10	H04W0048080000	H	2016.01
H04W  48/12	H04W0048080000	H	2016.01
H04W  48/14	H04W0048080000	H	2016.01
H04W  48/16	H04W0048000000	H	2016.01
H04W  48/18	H04W0048000000	H	2016.01
H04W  48/20	H04W0048000000	H	2016.01
H04W  52/00		H	2016.01
H04W  52/02	H04W0052000000	H	2016.01
H04W  52/04	H04W0052000000	H	2016.01
H04W  52/06	H04W0052040000	H	2016.01
H04W  52/08	H04W0052060000	H	2016.01
H04W  52/10	H04W0052060000	H	2016.01
H04W  52/12	H04W0052060000	H	2016.01
H04W  52/14	H04W0052060000	H	2016.01
H04W  52/16	H04W0052060000	H	2016.01
H04W  52/18	H04W0052040000	H	2016.01
H04W  52/20	H04W0052180000	H	2016.01
H04W  52/22	H04W0052180000	H	2016.01
H04W  52/24	H04W0052180000	H	2016.01
H04W  52/26	H04W0052180000	H	2016.01
H04W  52/28	H04W0052180000	H	2016.01
H04W  52/30	H04W0052040000	H	2016.01
H04W  52/32	H04W0052300000	H	2016.01
H04W  52/34	H04W0052300000	H	2016.01
H04W  52/36	H04W0052300000	H	2016.01
H04W  52/38	H04W0052040000	H	2016.01
H04W  52/40	H04W0052380000	H	2016.01
H04W  52/42	H04W0052380000	H	2016.01
H04W  52/44	H04W0052380000	H	2016.01
H04W  52/46	H04W0052380000	H	2016.01
H04W  52/48	H04W0052380000	H	2016.01
H04W  52/50	H04W0052380000	H	2016.01
H04W  52/52	H04W0052040000	H	2016.01
H04W  52/54	H04W0052040000	H	2016.01
H04W  52/56	H04W0052540000	H	2016.01
H04W  52/58	H04W0052540000	H	2016.01
H04W  52/60	H04W0052540000	H	2016.01
H04W  56/00		H	2016.01
H04W  60/00		H	2016.01
H04W  60/02	H04W0060000000	H	2016.01
H04W  60/04	H04W0060000000	H	2016.01
H04W  60/06	H04W0060000000	H	2016.01
H04W  64/00		H	2016.01
H04W  68/00		H	2016.01
H04W  68/02	H04W0068000000	H	2016.01
H04W  68/04	H04W0068000000	H	2016.01
H04W  68/06	H04W0068000000	H	2016.01
H04W  68/08	H04W0068000000	H	2016.01
H04W  68/10	H04W0068000000	H	2016.01
H04W  68/12	H04W0068000000	H	2016.01
H04W  72/00		H	2016.01
H04W  72/02	H04W0072000000	H	2016.01
H04W  72/04	H04W0072000000	H	2016.01
H04W  72/06	H04W0072040000	H	2016.01
H04W  72/08	H04W0072040000	H	2016.01
H04W  72/10	H04W0072040000	H	2016.01
H04W  72/12	H04W0072000000	H	2016.01
H04W  72/14	H04W0072120000	H	2016.01
H04W  74/00		H	2016.01
H04W  74/02	H04W0074000000	H	2016.01
H04W  74/04	H04W0074000000	H	2016.01
H04W  74/06	H04W0074040000	H	2016.01
H04W  74/08	H04W0074000000	H	2016.01
H04W  76/00		H	2016.01
H04W  76/02	H04W0076000000	H	2016.01
H04W  76/04	H04W0076000000	H	2016.01
H04W  76/06	H04W0076000000	H	2016.01
H04W  80/00		H	2016.01
H04W  80/02	H04W0080000000	H	2016.01
H04W  80/04	H04W0080000000	H	2016.01
H04W  80/06	H04W0080000000	H	2016.01
H04W  80/08	H04W0080000000	H	2016.01
H04W  80/10	H04W0080080000	H	2016.01
H04W  80/12	H04W0080080000	H	2016.01
